payment_id,order_id,seller_id,expected_payout,actual_payout,discrepancy_flag,discrepancy_amt,settlement_date,settlement_cycle,status,discrepancy_pct,discrepancy_severity,risk_score,severity_tier
PAY000032443,ORD000041594,S00318,2575.36,1099.04,1,1476.32,2023-02-24 08:40:00,W8,disputed,57.32,critical,0.4023,Critical (>30%)
PAY000084452,ORD000108114,S00427,646.34,261.45,1,384.89,2024-01-06 04:05:00,W1,disputed,59.55,critical,0.4023,Critical (>30%)
PAY000052993,ORD000067816,S00408,445.26,179.19,1,266.07,2024-04-01 16:20:00,W14,disputed,59.76,critical,0.4021,Critical (>30%)
PAY000041247,ORD000052824,S00226,934.48,381.83,1,552.65,2024-04-02 23:28:00,W14,disputed,59.14,critical,0.4018,Critical (>30%)
PAY000104218,ORD000133371,S00056,4874.75,2203.88,1,2670.87,2024-03-19 14:05:00,W12,disputed,54.79,critical,0.4016,Critical (>30%)
PAY000033900,ORD000043456,S00039,188.26,75.33,1,112.93,2024-04-16 08:03:00,W16,disputed,59.99,critical,0.4015,Critical (>30%)
PAY000099695,ORD000127637,S00144,8024.21,3871.91,1,4152.3,2024-02-08 08:52:00,W6,disputed,51.75,critical,0.4015,Critical (>30%)
PAY000003625,ORD000004612,S00223,355.62,143.09,1,212.53,2023-12-13 00:32:00,W50,disputed,59.76,critical,0.4014,Critical (>30%)
PAY000036363,ORD000046602,S00223,249.96,100.33,1,149.63,2024-06-14 13:15:00,W24,disputed,59.86,critical,0.4012,Critical (>30%)
PAY000080171,ORD000102663,S00468,3586.05,1575.8,1,2010.25,2023-11-09 16:24:00,W45,disputed,56.06,critical,0.4011,Critical (>30%)
PAY000020236,ORD000025893,S00116,2736.95,1177.35,1,1559.6,2024-04-04 21:49:00,W14,disputed,56.98,critical,0.4011,Critical (>30%)
PAY000028672,ORD000036750,S00380,899.63,368.3,1,531.33,2024-03-19 09:29:00,W12,disputed,59.06,critical,0.401,Critical (>30%)
PAY000096321,ORD000123321,S00177,616.43,250.28,1,366.15,2024-01-24 04:40:00,W4,disputed,59.4,critical,0.401,Critical (>30%)
PAY000116045,ORD000148554,S00435,2337.28,995.88,1,1341.4,2023-05-31 20:05:00,W22,disputed,57.39,critical,0.4009,Critical (>30%)
PAY000043226,ORD000055320,S00461,19939.13,11412.84,1,8526.29,2023-12-09 17:09:00,W49,disputed,42.76,critical,0.4009,Critical (>30%)
PAY000066543,ORD000085150,S00039,2175.51,923.36,1,1252.15,2024-04-15 04:58:00,W16,disputed,57.56,critical,0.4008,Critical (>30%)
PAY000069794,ORD000089259,S00474,8354.65,4062.63,1,4292.02,2023-02-23 06:55:00,W8,disputed,51.37,critical,0.4008,Critical (>30%)
PAY000056614,ORD000072444,S00403,5303.4,2429.26,1,2874.14,2023-12-11 02:51:00,W50,disputed,54.19,critical,0.4004,Critical (>30%)
PAY000036378,ORD000046620,S00272,14619.28,7856.19,1,6763.09,2023-11-09 13:24:00,W45,disputed,46.26,critical,0.4003,Critical (>30%)
PAY000033514,ORD000042953,S00166,2779.68,1200.94,1,1578.74,2023-04-06 19:18:00,W14,disputed,56.8,critical,0.4002,Critical (>30%)
PAY000056422,ORD000072193,S00241,2984.32,1296.3,1,1688.02,2024-06-19 18:49:00,W25,disputed,56.56,critical,0.4001,Critical (>30%)
PAY000035877,ORD000045965,S00260,1116.31,461.54,1,654.77,2023-04-25 09:41:00,W17,disputed,58.65,critical,0.4,Critical (>30%)
PAY000103142,ORD000132007,S00228,1055.56,435.79,1,619.77,2023-09-11 01:39:00,W37,disputed,58.71,critical,0.3999,Critical (>30%)
PAY000059805,ORD000076534,S00332,3316.14,1453.27,1,1862.87,2023-05-12 04:58:00,W19,disputed,56.18,critical,0.3999,Critical (>30%)
PAY000105944,ORD000135586,S00018,2876.63,1247.9,1,1628.73,2023-06-28 08:00:00,W26,disputed,56.62,critical,0.3997,Critical (>30%)
PAY000041877,ORD000053623,S00097,479.46,194.83,1,284.63,2023-09-24 19:41:00,W38,disputed,59.36,critical,0.3997,Critical (>30%)
PAY000024714,ORD000031648,S00355,4374.38,1967.72,1,2406.66,2023-09-09 04:55:00,W36,disputed,55.02,critical,0.3996,Critical (>30%)
PAY000021344,ORD000027312,S00287,39659.97,26511.71,1,13148.26,2023-11-10 22:35:00,W45,disputed,33.15,critical,0.3996,Critical (>30%)
PAY000105473,ORD000134997,S00102,870.58,357.89,1,512.69,2023-03-19 07:39:00,W11,disputed,58.89,critical,0.3996,Critical (>30%)
PAY000015267,ORD000019565,S00423,274.65,110.98,1,163.67,2023-03-04 05:58:00,W9,disputed,59.59,critical,0.3996,Critical (>30%)
PAY000106532,ORD000136345,S00347,1652.76,694.72,1,958.04,2024-02-06 08:14:00,W6,disputed,57.97,critical,0.3995,Critical (>30%)
PAY000061437,ORD000078609,S00198,6706.63,3171.65,1,3534.98,2023-04-27 17:27:00,W17,disputed,52.71,critical,0.3995,Critical (>30%)
PAY000083968,ORD000107518,S00131,9182.11,4547.4,1,4634.71,2024-01-04 18:46:00,W1,disputed,50.48,critical,0.3995,Critical (>30%)
PAY000111833,ORD000143159,S00340,983.69,405.96,1,577.73,2023-05-27 16:26:00,W21,disputed,58.73,critical,0.3994,Critical (>30%)
PAY000103463,ORD000132423,S00467,819.06,336.65,1,482.41,2024-01-17 03:15:00,W3,disputed,58.9,critical,0.3993,Critical (>30%)
PAY000009266,ORD000011893,S00348,189.67,76.53,1,113.14,2024-02-19 15:35:00,W8,disputed,59.65,critical,0.3993,Critical (>30%)
PAY000095726,ORD000122547,S00163,1867.76,790.57,1,1077.19,2023-09-26 02:27:00,W39,disputed,57.67,critical,0.3992,Critical (>30%)
PAY000116861,ORD000149610,S00343,2476.37,1064.99,1,1411.38,2024-03-24 12:35:00,W12,disputed,56.99,critical,0.3992,Critical (>30%)
PAY000065008,ORD000083198,S00198,204.73,82.68,1,122.05,2023-12-20 07:54:00,W51,disputed,59.62,critical,0.3992,Critical (>30%)
PAY000103880,ORD000132950,S00062,1332.1,555.92,1,776.18,2023-06-15 01:45:00,W24,disputed,58.27,critical,0.3991,Critical (>30%)
PAY000108399,ORD000138734,S00056,1268.01,528.32,1,739.69,2024-06-10 20:35:00,W24,disputed,58.33,critical,0.399,Critical (>30%)
PAY000099329,ORD000127165,S00155,335.25,136.01,1,199.24,2023-04-07 12:58:00,W14,disputed,59.43,critical,0.399,Critical (>30%)
PAY000111787,ORD000143106,S00262,1114.94,462.92,1,652.02,2023-05-02 07:11:00,W18,disputed,58.48,critical,0.3988,Critical (>30%)
PAY000038094,ORD000048820,S00397,326.0,132.29,1,193.71,2024-02-01 13:38:00,W5,disputed,59.42,critical,0.3988,Critical (>30%)
PAY000046449,ORD000059485,S00001,910.32,375.87,1,534.45,2023-11-21 08:39:00,W47,disputed,58.71,critical,0.3987,Critical (>30%)
PAY000023480,ORD000030071,S00141,1216.77,506.86,1,709.91,2023-08-22 04:09:00,W34,disputed,58.34,critical,0.3986,Critical (>30%)
PAY000110460,ORD000141403,S00152,331.84,134.8,1,197.04,2023-03-11 18:00:00,W10,disputed,59.38,critical,0.3986,Critical (>30%)
PAY000079876,ORD000102268,S00129,896.64,370.3,1,526.34,2023-11-04 03:15:00,W44,disputed,58.7,critical,0.3985,Critical (>30%)
PAY000080848,ORD000103506,S00015,7250.18,3474.95,1,3775.23,2024-07-14 12:42:00,W28,disputed,52.07,critical,0.3985,Critical (>30%)
PAY000041076,ORD000052605,S00078,4854.5,2215.15,1,2639.35,2024-05-13 18:30:00,W20,disputed,54.37,critical,0.3984,Critical (>30%)
PAY000059728,ORD000076429,S00422,5355.1,2470.34,1,2884.76,2024-06-17 21:56:00,W25,disputed,53.87,critical,0.3984,Critical (>30%)
PAY000072777,ORD000093131,S00249,200.5,81.23,1,119.27,2024-03-29 05:40:00,W13,disputed,59.49,critical,0.3983,Critical (>30%)
PAY000012890,ORD000016498,S00057,3780.07,1683.58,1,2096.49,2024-03-20 00:21:00,W12,disputed,55.46,critical,0.3983,Critical (>30%)
PAY000082999,ORD000106242,S00471,1590.01,670.19,1,919.82,2023-04-17 21:25:00,W16,disputed,57.85,critical,0.3982,Critical (>30%)
PAY000109417,ORD000140044,S00250,4344.91,1961.25,1,2383.66,2023-08-07 17:50:00,W32,disputed,54.86,critical,0.3982,Critical (>30%)
PAY000017753,ORD000022762,S00279,1791.52,759.25,1,1032.27,2024-01-31 05:14:00,W5,disputed,57.62,critical,0.3982,Critical (>30%)
PAY000072217,ORD000092404,S00423,4463.15,2020.59,1,2442.56,2024-02-23 07:54:00,W8,disputed,54.73,critical,0.3981,Critical (>30%)
PAY000031403,ORD000040271,S00494,298.44,121.44,1,177.0,2024-04-30 21:58:00,W18,disputed,59.31,critical,0.3979,Critical (>30%)
PAY000001398,ORD000001772,S00472,264.42,107.45,1,156.97,2023-12-01 07:49:00,W48,disputed,59.36,critical,0.3979,Critical (>30%)
PAY000086013,ORD000110115,S00011,689.96,284.09,1,405.87,2023-09-01 20:42:00,W35,disputed,58.83,critical,0.3978,Critical (>30%)
PAY000059641,ORD000076321,S00191,385.65,157.43,1,228.22,2023-10-23 06:11:00,W43,disputed,59.18,critical,0.3977,Critical (>30%)
PAY000043771,ORD000056000,S00218,724.52,298.62,1,425.9,2024-03-28 12:50:00,W13,disputed,58.78,critical,0.3977,Critical (>30%)
PAY000024874,ORD000031867,S00369,4006.99,1797.01,1,2209.98,2024-05-12 19:45:00,W19,disputed,55.15,critical,0.3977,Critical (>30%)
PAY000050032,ORD000064050,S00343,354.45,144.69,1,209.76,2023-02-07 21:27:00,W6,disputed,59.18,critical,0.3974,Critical (>30%)
PAY000086422,ORD000110630,S00236,950.51,394.77,1,555.74,2024-07-10 02:45:00,W28,disputed,58.47,critical,0.3974,Critical (>30%)
PAY000036726,ORD000047090,S00270,2333.98,1006.51,1,1327.47,2024-06-02 01:52:00,W22,disputed,56.88,critical,0.3973,Critical (>30%)
PAY000033647,ORD000043136,S00217,151.02,61.31,1,89.71,2023-09-16 12:49:00,W37,disputed,59.4,critical,0.3973,Critical (>30%)
PAY000098694,ORD000126405,S00452,514.96,211.28,1,303.68,2024-05-09 12:05:00,W19,disputed,58.97,critical,0.3973,Critical (>30%)
PAY000111489,ORD000142719,S00348,3656.34,1628.68,1,2027.66,2023-10-22 17:57:00,W42,disputed,55.46,critical,0.3973,Critical (>30%)
PAY000054818,ORD000070174,S00239,4876.02,2233.32,1,2642.7,2023-10-24 08:21:00,W43,disputed,54.2,critical,0.3973,Critical (>30%)
PAY000085967,ORD000110064,S00393,2463.42,1066.03,1,1397.39,2023-08-11 14:48:00,W32,disputed,56.73,critical,0.3972,Critical (>30%)
PAY000116655,ORD000149351,S00169,22535.82,13334.33,1,9201.49,2023-05-08 13:31:00,W19,disputed,40.83,critical,0.3972,Critical (>30%)
PAY000108915,ORD000139409,S00194,469.15,192.39,1,276.76,2024-05-13 15:09:00,W20,disputed,58.99,critical,0.3971,Critical (>30%)
PAY000022942,ORD000029366,S00219,484.71,198.86,1,285.85,2024-01-05 19:58:00,W1,disputed,58.97,critical,0.3971,Critical (>30%)
PAY000083819,ORD000107310,S00403,923.47,383.66,1,539.81,2023-11-28 06:42:00,W48,disputed,58.45,critical,0.3971,Critical (>30%)
PAY000045102,ORD000057730,S00222,3366.64,1490.94,1,1875.7,2024-07-10 19:02:00,W28,disputed,55.71,critical,0.3969,Critical (>30%)
PAY000021015,ORD000026904,S00417,641.2,264.75,1,376.45,2024-04-08 22:23:00,W15,disputed,58.71,critical,0.3966,Critical (>30%)
PAY000108930,ORD000139427,S00297,227.4,92.81,1,134.59,2024-02-02 20:33:00,W5,disputed,59.19,critical,0.3965,Critical (>30%)
PAY000109853,ORD000140616,S00203,1163.24,487.62,1,675.62,2023-01-22 07:22:00,W3,disputed,58.08,critical,0.3964,Critical (>30%)
PAY000002435,ORD000003102,S00047,3371.42,1496.87,1,1874.55,2024-04-07 03:44:00,W14,disputed,55.6,critical,0.3962,Critical (>30%)
PAY000100321,ORD000128429,S00117,3218.47,1424.29,1,1794.18,2023-07-22 11:30:00,W29,disputed,55.75,critical,0.3961,Critical (>30%)
PAY000089914,ORD000115070,S00018,1441.02,609.75,1,831.27,2023-06-29 16:20:00,W26,disputed,57.69,critical,0.396,Critical (>30%)
PAY000064214,ORD000082174,S00026,223.21,91.25,1,131.96,2023-11-13 14:20:00,W46,disputed,59.12,critical,0.396,Critical (>30%)
PAY000055645,ORD000071212,S00456,3509.27,1565.09,1,1944.18,2024-02-16 15:58:00,W7,disputed,55.4,critical,0.3958,Critical (>30%)
PAY000052124,ORD000066722,S00497,2632.12,1149.81,1,1482.31,2023-02-16 01:34:00,W7,disputed,56.32,critical,0.3957,Critical (>30%)
PAY000018427,ORD000023610,S00059,1183.9,498.1,1,685.8,2024-02-21 08:44:00,W8,disputed,57.93,critical,0.3956,Critical (>30%)
PAY000047449,ORD000060738,S00427,2209.28,955.84,1,1253.44,2023-03-12 18:47:00,W10,disputed,56.74,critical,0.3954,Critical (>30%)
PAY000007843,ORD000010057,S00066,1303.86,551.01,1,752.85,2023-10-17 03:18:00,W42,disputed,57.74,critical,0.3952,Critical (>30%)
PAY000085915,ORD000109996,S00165,438.2,180.8,1,257.4,2024-05-11 17:48:00,W19,disputed,58.74,critical,0.3952,Critical (>30%)
PAY000115506,ORD000147869,S00200,385.51,158.79,1,226.72,2023-09-05 13:28:00,W36,disputed,58.81,critical,0.3952,Critical (>30%)
PAY000058168,ORD000074438,S00200,1006.14,421.89,1,584.25,2023-08-30 03:52:00,W35,disputed,58.07,critical,0.3951,Critical (>30%)
PAY000068281,ORD000087345,S00120,896.32,374.84,1,521.48,2024-05-13 02:17:00,W20,disputed,58.18,critical,0.395,Critical (>30%)
PAY000011976,ORD000015342,S00139,2414.98,1052.29,1,1362.69,2023-03-24 10:53:00,W12,disputed,56.43,critical,0.3948,Critical (>30%)
PAY000115284,ORD000147585,S00116,5967.68,2817.52,1,3150.16,2023-03-12 13:38:00,W10,disputed,52.79,critical,0.3948,Critical (>30%)
PAY000015624,ORD000020031,S00500,1459.52,620.4,1,839.12,2023-02-12 04:49:00,W6,disputed,57.49,critical,0.3947,Critical (>30%)
PAY000053852,ORD000068914,S00315,3483.63,1559.37,1,1924.26,2023-07-19 02:24:00,W29,disputed,55.24,critical,0.3945,Critical (>30%)
PAY000078432,ORD000100397,S00463,8108.63,3991.9,1,4116.73,2023-08-29 16:59:00,W35,disputed,50.77,critical,0.3944,Critical (>30%)
PAY000046523,ORD000059580,S00396,2505.85,1095.96,1,1409.89,2023-11-23 14:04:00,W47,disputed,56.26,critical,0.3943,Critical (>30%)
PAY000000203,ORD000000255,S00395,913.66,383.72,1,529.94,2023-02-02 21:04:00,W5,disputed,58.0,critical,0.3939,Critical (>30%)
PAY000111954,ORD000143308,S00105,6850.08,3299.98,1,3550.1,2023-07-13 18:05:00,W28,disputed,51.83,critical,0.3938,Critical (>30%)
PAY000032099,ORD000041144,S00275,5719.26,2693.54,1,3025.72,2023-08-09 22:59:00,W32,disputed,52.9,critical,0.3938,Critical (>30%)
PAY000105730,ORD000135313,S00394,1618.51,693.36,1,925.15,2023-07-20 09:42:00,W29,disputed,57.16,critical,0.3937,Critical (>30%)
PAY000073709,ORD000094330,S00124,2739.27,1207.69,1,1531.58,2023-06-08 08:26:00,W23,disputed,55.91,critical,0.3936,Critical (>30%)
PAY000056993,ORD000072920,S00280,2246.38,978.29,1,1268.09,2024-01-08 06:48:00,W2,disputed,56.45,critical,0.3936,Critical (>30%)
PAY000045611,ORD000058407,S00218,1192.42,505.26,1,687.16,2024-06-12 07:12:00,W24,disputed,57.63,critical,0.3936,Critical (>30%)
PAY000000886,ORD000001129,S00124,506.87,210.82,1,296.05,2023-01-29 10:46:00,W4,disputed,58.41,critical,0.3935,Critical (>30%)
PAY000077413,ORD000099093,S00230,1157.92,490.73,1,667.19,2023-02-21 20:07:00,W8,disputed,57.62,critical,0.3933,Critical (>30%)
PAY000039158,ORD000050194,S00377,1281.75,545.23,1,736.52,2024-07-03 22:14:00,W27,disputed,57.46,critical,0.3931,Critical (>30%)
PAY000011660,ORD000014919,S00274,1952.83,846.11,1,1106.72,2023-06-14 11:03:00,W24,disputed,56.67,critical,0.3929,Critical (>30%)
PAY000020805,ORD000026637,S00207,845.78,355.95,1,489.83,2024-07-18 03:59:00,W29,disputed,57.91,critical,0.3928,Critical (>30%)
PAY000087767,ORD000112335,S00383,1065.49,451.36,1,614.13,2023-10-21 19:34:00,W42,disputed,57.64,critical,0.3927,Critical (>30%)
PAY000064206,ORD000082165,S00388,399.87,166.27,1,233.6,2024-02-21 14:51:00,W8,disputed,58.42,critical,0.3927,Critical (>30%)
PAY000004859,ORD000006194,S00352,893.0,376.46,1,516.54,2024-06-24 08:13:00,W26,disputed,57.84,critical,0.3927,Critical (>30%)
PAY000087716,ORD000112269,S00029,1730.8,746.15,1,984.65,2023-02-26 21:04:00,W8,disputed,56.89,critical,0.3927,Critical (>30%)
PAY000048292,ORD000061804,S00286,2532.6,1114.69,1,1417.91,2024-02-29 12:53:00,W9,disputed,55.99,critical,0.3926,Critical (>30%)
PAY000009012,ORD000011548,S00457,466.2,194.33,1,271.87,2024-04-06 07:56:00,W14,disputed,58.32,critical,0.3926,Critical (>30%)
PAY000044706,ORD000057201,S00143,364.8,151.64,1,213.16,2023-10-16 01:37:00,W42,disputed,58.43,critical,0.3925,Critical (>30%)
PAY000028933,ORD000037075,S00424,517.45,216.12,1,301.33,2023-09-01 11:19:00,W35,disputed,58.23,critical,0.3924,Critical (>30%)
PAY000068762,ORD000087971,S00500,1696.8,731.82,1,964.98,2024-05-13 09:50:00,W20,disputed,56.87,critical,0.3923,Critical (>30%)
PAY000057658,ORD000073783,S00062,4509.25,2080.45,1,2428.8,2023-11-14 15:01:00,W46,disputed,53.86,critical,0.3921,Critical (>30%)
PAY000049424,ORD000063260,S00159,663.67,278.74,1,384.93,2023-11-15 16:33:00,W46,disputed,58.0,critical,0.392,Critical (>30%)
PAY000075240,ORD000096278,S00337,170.61,70.69,1,99.92,2024-05-07 22:28:00,W19,disputed,58.57,critical,0.3919,Critical (>30%)
PAY000116133,ORD000148667,S00256,2757.48,1223.99,1,1533.49,2024-01-01 07:18:00,W1,disputed,55.61,critical,0.3916,Critical (>30%)
PAY000052144,ORD000066747,S00243,614.02,257.82,1,356.2,2024-01-21 11:02:00,W3,disputed,58.01,critical,0.3916,Critical (>30%)
PAY000073339,ORD000093859,S00294,618.71,259.88,1,358.83,2023-03-10 22:09:00,W10,disputed,58.0,critical,0.3916,Critical (>30%)
PAY000044205,ORD000056549,S00400,990.46,420.39,1,570.07,2024-02-06 15:51:00,W6,disputed,57.56,critical,0.3915,Critical (>30%)
PAY000097333,ORD000124647,S00367,816.14,344.84,1,471.3,2023-03-30 06:56:00,W13,disputed,57.75,critical,0.3915,Critical (>30%)
PAY000085571,ORD000109541,S00148,285.43,118.86,1,166.57,2024-04-27 09:33:00,W17,disputed,58.36,critical,0.3914,Critical (>30%)
PAY000014609,ORD000018726,S00328,459.06,192.16,1,266.9,2023-11-07 01:24:00,W45,disputed,58.14,critical,0.3913,Critical (>30%)
PAY000026408,ORD000033869,S00240,899.75,381.39,1,518.36,2024-04-13 16:28:00,W15,disputed,57.61,critical,0.3912,Critical (>30%)
PAY000021734,ORD000027835,S00016,478.41,200.52,1,277.89,2023-01-30 14:13:00,W5,disputed,58.09,critical,0.3911,Critical (>30%)
PAY000069903,ORD000089394,S00001,3010.19,1346.61,1,1663.58,2024-07-13 12:46:00,W28,disputed,55.26,critical,0.3911,Critical (>30%)
PAY000067199,ORD000085992,S00409,745.36,315.03,1,430.33,2023-04-20 17:05:00,W16,disputed,57.73,critical,0.3908,Critical (>30%)
PAY000066702,ORD000085358,S00448,1097.55,468.48,1,629.07,2023-05-21 05:36:00,W20,disputed,57.32,critical,0.3907,Critical (>30%)
PAY000085762,ORD000109797,S00436,2307.15,1016.22,1,1290.93,2023-06-26 22:17:00,W26,disputed,55.95,critical,0.3906,Critical (>30%)
PAY000115005,ORD000147242,S00074,579.64,244.14,1,335.5,2023-08-05 10:23:00,W31,disputed,57.88,critical,0.3905,Critical (>30%)
PAY000068238,ORD000087293,S00226,2093.19,917.84,1,1175.35,2024-01-20 19:30:00,W3,disputed,56.15,critical,0.3904,Critical (>30%)
PAY000059618,ORD000076293,S00155,2497.49,1106.01,1,1391.48,2024-05-13 06:53:00,W20,disputed,55.72,critical,0.3904,Critical (>30%)
PAY000069318,ORD000088667,S00033,666.09,281.44,1,384.65,2023-03-21 00:00:00,W12,disputed,57.75,critical,0.3903,Critical (>30%)
PAY000011599,ORD000014840,S00333,476.05,200.25,1,275.8,2024-01-06 02:30:00,W1,disputed,57.94,critical,0.3901,Critical (>30%)
PAY000004989,ORD000006367,S00273,563.99,237.88,1,326.11,2023-01-25 19:27:00,W4,disputed,57.82,critical,0.39,Critical (>30%)
PAY000076482,ORD000097883,S00020,5977.22,2861.07,1,3116.15,2023-05-02 01:00:00,W18,disputed,52.13,critical,0.3899,Critical (>30%)
PAY000019891,ORD000025464,S00144,5604.47,2665.57,1,2938.9,2023-11-04 06:03:00,W44,disputed,52.44,critical,0.3896,Critical (>30%)
PAY000030633,ORD000039262,S00477,546.79,230.87,1,315.92,2023-08-18 20:15:00,W33,disputed,57.78,critical,0.3896,Critical (>30%)
PAY000063098,ORD000080765,S00421,6200.34,2984.1,1,3216.24,2023-09-12 23:03:00,W37,disputed,51.87,critical,0.3895,Critical (>30%)
PAY000032181,ORD000041253,S00479,815.59,346.96,1,468.63,2024-03-10 15:47:00,W10,disputed,57.46,critical,0.3895,Critical (>30%)
PAY000002802,ORD000003561,S00183,665.37,281.99,1,383.38,2023-08-03 13:11:00,W31,disputed,57.62,critical,0.3894,Critical (>30%)
PAY000065412,ORD000083714,S00252,2331.0,1031.3,1,1299.7,2023-06-23 23:10:00,W25,disputed,55.76,critical,0.3894,Critical (>30%)
PAY000068890,ORD000088132,S00474,708.72,300.85,1,407.87,2023-03-04 16:09:00,W9,disputed,57.55,critical,0.3893,Critical (>30%)
PAY000028051,ORD000035958,S00291,1081.77,463.98,1,617.79,2024-07-08 12:44:00,W28,disputed,57.11,critical,0.3892,Critical (>30%)
PAY000093928,ORD000120225,S00274,405.71,170.91,1,234.8,2024-03-31 08:57:00,W13,disputed,57.87,critical,0.3891,Critical (>30%)
PAY000041223,ORD000052797,S00492,326.52,137.29,1,189.23,2023-05-16 11:11:00,W20,disputed,57.95,critical,0.389,Critical (>30%)
PAY000067976,ORD000086970,S00191,2317.21,1026.23,1,1290.98,2023-10-28 07:08:00,W43,disputed,55.71,critical,0.389,Critical (>30%)
PAY000110701,ORD000141723,S00104,179.75,75.28,1,104.47,2023-06-03 01:55:00,W22,disputed,58.12,critical,0.389,Critical (>30%)
PAY000018930,ORD000024252,S00076,2802.23,1256.52,1,1545.71,2023-02-25 19:41:00,W8,disputed,55.16,critical,0.3888,Critical (>30%)
PAY000058647,ORD000075043,S00108,1368.39,592.42,1,775.97,2024-07-03 18:11:00,W27,disputed,56.71,critical,0.3887,Critical (>30%)
PAY000039199,ORD000050245,S00025,1168.36,503.69,1,664.67,2024-06-20 07:41:00,W25,disputed,56.89,critical,0.3884,Critical (>30%)
PAY000000524,ORD000000661,S00217,951.76,408.04,1,543.72,2024-03-26 07:03:00,W13,disputed,57.13,critical,0.3883,Critical (>30%)
PAY000081844,ORD000104786,S00277,1485.14,645.84,1,839.3,2024-04-15 19:29:00,W16,disputed,56.51,critical,0.3882,Critical (>30%)
PAY000052373,ORD000067037,S00295,1283.33,555.38,1,727.95,2023-04-05 12:04:00,W14,disputed,56.72,critical,0.3881,Critical (>30%)
PAY000092249,ORD000118074,S00256,1890.38,830.91,1,1059.47,2023-06-02 22:15:00,W22,disputed,56.05,critical,0.3881,Critical (>30%)
PAY000075524,ORD000096640,S00006,5326.99,2530.54,1,2796.45,2023-08-23 13:02:00,W34,disputed,52.5,critical,0.388,Critical (>30%)
PAY000016635,ORD000021330,S00376,440.27,186.51,1,253.76,2023-04-15 14:17:00,W15,disputed,57.64,critical,0.3878,Critical (>30%)
PAY000065663,ORD000084045,S00403,498.28,211.42,1,286.86,2023-04-23 15:58:00,W16,disputed,57.57,critical,0.3878,Critical (>30%)
PAY000068596,ORD000087757,S00355,462.23,195.97,1,266.26,2023-12-11 17:32:00,W50,disputed,57.6,critical,0.3877,Critical (>30%)
PAY000024418,ORD000031269,S00185,678.58,289.51,1,389.07,2024-06-05 06:23:00,W23,disputed,57.34,critical,0.3876,Critical (>30%)
